,xst,yst,xin,yin,exitcell,exitface,dtau,tsum,line
253,4156.25,4200.0,4156.25,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,23
254,4200.0,4359.427877473664,4156.25,4200.0,71.0,3.0,67.94161832946813,137.75461921994008,23
255,4738.654041871825,4900.0,4200.0,4359.427877473664,72.0,4.0,783.0588235294073,920.8134427493474,23
256,4900.0,5171.437357587478,4738.654041871825,4900.0,83.0,3.0,414.05142710848764,1334.864869857835,23
257,5328.562642412522,5600.0,4900.0,5171.437357587478,84.0,4.0,1048.1183009749295,2382.9831708327647,23
258,5600.0,5900.262105738388,5328.562642412522,5600.0,95.0,3.0,765.1382087792183,3148.121379611983,23
259,5999.667465662118,6300.0,5600.0,5900.262105738388,96.0,4.0,1081.248945147688,4229.37032475967,23
260,6300.0,6518.846585661797,5999.667465662118,6300.0,107.0,3.0,618.9415573760313,4848.311882135702,23
261,6781.153414338203,7000.0,6300.0,6518.846585661797,108.0,4.0,948.5230008562431,5796.834882991945,23
262,7000.0,7088.57348528406,6781.153414338203,7000.0,119.0,3.0,186.6868707698865,5983.521753761832,23
263,,,,,,,279.2520035618878,6262.77375732372,23
264,3543.75,3500.0,3543.75,3500.0,60.0,2.0,69.81300089047195,69.81300089047195,24
265,3500.0,3340.5721225263383,3543.75,3500.0,49.0,1.0,67.9416183294671,137.75461921993906,24
266,2961.3459581281663,2800.0,3500.0,3340.5721225263383,48.0,2.0,783.0588235294163,920.8134427493553,24
267,2800.0,2528.5626424125385,2961.3459581281663,2800.0,37.0,1.0,414.0514271084644,1334.8648698578197,24
268,2371.4373575874615,2100.0,2800.0,2528.5626424125385,36.0,2.0,1048.1183009749695,2382.9831708327893,24
269,2100.0,1799.7378942616283,2371.4373575874615,2100.0,25.0,1.0,765.1382087791753,3148.1213796119646,24
270,1700.3325343378824,1400.0,2100.0,1799.7378942616283,24.0,2.0,1081.248945147688,4229.370324759652,24
271,1400.0,1181.1534143382025,1700.3325343378824,1400.0,13.0,1.0,618.9415573760327,4848.311882135685,24
